fxID	minYear	assumeAwardYear
3010	2006	2011
34920	2005	2011
100283	1998	2009
57662	2001	2011
87562	1994	2000
3067	1996	2010
23914	2000	2010
42816	2001	2012
99139	1996	2005
75349	2000	2007
68435	1998	2004
38427	2006	2011
39768	2000	2009
79961	2002	2009
87040	2005	2010
27898	1996	2005
85564	2006	2011
29606	1997	2011
66188	1992	2002
29624	2004	2012
87624	1997	2007
14	2004	2011
36384	1990	2008
13879	2003	2012
60814	2006	2011
45972	1998	2011
97331	2003	2012
94413	1989	2006
64208	1991	2007
40871	2004	2009
48880	1997	2003
3172	2005	2010
68913	1986	2000
16656	2003	2012
37671	1999	2012
32843	2000	2007
99804	2002	2009
81331	2007	2012
38328	2000	2006
51743	2006	2012
71598	2006	2012
8413	2005	2010
83774	2006	2011
36063	2007	2012
91463	2005	2010
95634	1993	2006
59687	2006	2011
52920	2005	2012
4789	1999	2005
78978	2004	2009
21456	2000	2005
98753	2006	2011
63442	2001	2010
41699	1996	2006
46675	2002	2009
85482	2005	2010
32492	1994	2008
86797	2005	2010
3933	2004	2009
33840	1996	2009
76242	2005	2010
30650	2005	2010
6593	2005	2010
89512	2000	2010
39033	2001	2009
3464	1999	2007
17710	1998	2011
46911	1999	2004
39629	2001	2012
99194	2005	2010
47452	2002	2007
57167	2005	2012
43902	2007	2012
71473	2004	2010
36261	1999	2010
88352	1994	2001
64654	1998	2008
28015	1997	2006
2752	2001	2008
97077	1994	2006
23282	2001	2011
38567	2004	2011
47108	2004	2011
22503	1994	2009
99371	2000	2012
92300	2007	2012
5562	2005	2011
6810	2003	2011
91971	2003	2008
82750	2002	2008
24413	2001	2007
40489	2002	2009
22392	1997	2002
17068	2000	2007
100727	1982	2002
66606	2001	2010
80413	2002	2011
31111	2003	2012
54360	1996	2011
51561	2006	2012
56835	1988	2001
35930	2001	2010
56371	2006	2011
24959	2001	2010
98917	1986	2008
4227	2006	2011
51218	2003	2012
16043	2002	2011
15630	2005	2010
16528	1993	2003
28886	1990	2000
33064	2002	2012
43700	2002	2010
13880	2004	2010
77546	2003	2008
81295	1997	2010
2592	2007	2012
90879	2005	2011
18586	2002	2012
43729	1994	2008
34778	2007	2012
86600	2007	2012
7362	2002	2008
91798	1999	2007
63657	2005	2011
3401	1987	2011
49170	2005	2011
57575	2006	2012
47115	2002	2007
45466	2000	2007
77144	1999	2004
89554	2002	2009
46606	1999	2004
48594	1981	2001
77472	2007	2012
19601	2005	2010
91859	1997	2003
27905	2003	2010
9910	1992	2004
44001	2004	2010
53349	2006	2012
9977	2001	2012
84067	2003	2010
76204	1997	2011
96360	2003	2011
96362	1992	1997
86646	2003	2009
15859	2007	2012
78778	2001	2010
58419	1997	2005
52788	2005	2012
96124	2000	2005
23970	2005	2012
85740	1999	2010
5761	2003	2011
4066	2007	2012
57080	1991	2001
61074	2005	2012
78689	2007	2012
69376	2006	2011
78343	2005	2012
64498	1997	2003
69467	1998	2004
35768	2005	2012
50972	1994	2006
72113	1993	2008
29439	2002	2009
24116	1997	2012
2509	2006	2011
49227	1980	2003
98302	1999	2009
96163	1990	2009
72645	2002	2011
9804	2003	2010
93939	2003	2010
42335	2002	2007
32966	2005	2010
67613	1993	2011
72499	1998	2010
69264	2002	2012
17827	2003	2012
63235	2005	2010
67395	2005	2012
14562	1993	2005
71652	2007	2012
99630	2007	2012
64423	1993	2005
59256	1989	2008
92297	2007	2012
64649	2006	2012
80658	1999	2010
81669	1999	2007
30765	2007	2012
39606	2005	2011
31809	2007	2012
73297	2003	2011
28117	2005	2012
22397	2000	2005
910	2001	2011
60399	2006	2012
82133	2004	2012
19749	1996	2012
63787	2006	2012
7639	2005	2010
44813	1996	2010
367	1981	2003
64724	1999	2008
51098	1999	2008
75154	1997	2012
39042	1994	2006
91104	2007	2012
79287	2005	2011
3907	2005	2011
63373	2004	2012
55294	2005	2010
96135	1999	2008
11200	1992	2004
79370	2007	2012
24498	2003	2009
31930	1994	2004
52704	2003	2012
31630	2002	2008
20922	1998	2003
53293	2000	2005
97822	2003	2008
75833	2005	2010
22506	2002	2007
26708	2005	2012
37433	2005	2011
101164	1999	2011
78908	1997	2010
37978	2004	2012
30998	2002	2012
79145	1993	2000
52812	2001	2007
88278	2003	2012
26753	2000	2006
7555	2007	2012
82699	1997	2002
98759	1998	2008
19079	1986	2008
93413	2004	2009
25900	2005	2011
15235	2005	2010
89042	1992	2003
43859	2006	2011
91688	2007	2012
61025	1981	2003
1736	2003	2009
47207	2004	2009
10857	2004	2011
51129	2003	2012
7459	2002	2007
63667	2006	2012
56393	2006	2012
66581	2001	2012
76195	2007	2012
89857	2006	2012
88614	2002	2009
17687	2002	2007
95852	2005	2012
90535	1991	2008
45361	2006	2011
99569	2005	2010
94606	2001	2010
77460	2002	2009
15048	2006	2012
8507	1997	2011
37705	1999	2009
26772	1995	2009
8718	2005	2010
42469	2003	2009
53455	1996	2005
68136	1986	2003
75476	1996	2002
4232	2005	2012
5569	2005	2011
76963	2007	2012
83722	1994	2012
4074	1994	2012
41312	1997	2007
23653	2001	2011
70614	2002	2008
40720	2006	2012
70273	2004	2012
14058	2006	2011
12109	2000	2005
12952	2007	2012
41109	1995	2007
35219	1980	2003
79142	2007	2012
18299	1998	2008
43432	1995	2009
17948	2006	2011
1038	2003	2010
46049	2005	2010
62627	2001	2007
46977	2002	2010
31971	2004	2011
48300	2005	2011
35781	1995	2005
37449	2003	2009
33768	2002	2012
50843	1997	2004
68734	1992	2007
83998	1990	1996
23181	1994	2000
64335	1981	2001
92584	1998	2004
59579	2005	2010
53199	1986	2000
36177	1998	2012
25174	2006	2012
58095	2002	2008
42115	2001	2011
20044	2006	2011
96553	2002	2012
59728	1989	2007
15257	2001	2009
60128	2000	2005
76903	1994	2010
94100	2002	2009
10040	1991	1998
86197	2002	2007
23230	1990	2002
40614	2004	2010
33213	2007	2012
94749	1999	2010
27903	2006	2011
95283	2004	2010
61734	1995	2007
84031	2005	2010
83258	1997	2011
40157	2004	2011
37716	2004	2011
73541	1993	2000
71211	2006	2012
94947	2000	2007
97523	2003	2008
48229	1996	2010
30254	1998	2005
91803	2002	2008
61271	2007	2012
65044	2003	2008
67140	1992	1997
4471	2003	2008
30290	1999	2012
15525	2001	2007
41868	2004	2011
73947	2007	2012
3044	1996	2004
85566	2003	2011
24294	2004	2009
58088	2000	2007
1979	1996	2001
55765	2007	2012
18697	2000	2005
22528	1990	2012
15152	1996	2007
95328	1995	2003
96576	1997	2012
16113	2005	2010
12964	1995	2011
32284	2003	2012
38162	2001	2008
30114	1995	2002
83642	2007	2012
84048	2006	2011
82365	1997	2008
9675	2005	2011
36062	2007	2012
60340	2006	2012
66978	2004	2011
57641	1994	2002
12008	1998	2009
87603	2006	2012
42106	2003	2010
69679	2006	2012
38476	2006	2012
75014	2006	2012
67744	2004	2012
18737	2005	2010
13656	2006	2011
3151	2003	2009
67251	1980	2003
79214	2005	2012
47457	1994	2006
23414	2007	2012
12564	2006	2012
32367	2006	2011
8958	2003	2011
69809	2005	2011
49974	2003	2010
62032	2006	2011
101841	1997	2010
85290	1992	2004
42654	2005	2010
44028	2004	2012
71677	1990	2002
30777	2002	2012
17144	1993	2012
82413	2000	2005
52400	1997	2007
60029	1998	2011
16009	2001	2011
74865	2000	2011
60419	1993	2004
100408	2002	2012
43775	1997	2006
92966	2007	2012
30335	1990	2001
48323	2003	2008
16787	1995	2002
73976	2003	2012
18843	1997	2002
38861	2003	2012
42936	2003	2010
12190	2006	2011
81204	1991	2007
70185	1991	2001
51647	1995	2002
56488	2005	2010
14118	2003	2008
25410	2006	2011
44332	1996	2004
67079	2005	2011
38973	1999	2005
89945	2004	2011
12421	1997	2004
38768	2006	2011
39706	2000	2008
27133	2004	2012
58972	1988	2007
100662	1996	2011
93610	2006	2011
3003	2001	2011
79380	1991	2002
26167	2003	2011
92061	1985	2002
55538	2006	2012
486	2002	2012
42553	2004	2012
29156	2002	2008
13536	1988	2007
36058	1997	2007
52349	1986	2002
73989	2004	2010
36220	2002	2009
88733	2003	2008
1553	1998	2012
5991	2004	2012
22267	2005	2010
31799	1995	2006
10482	2003	2011
26643	1999	2011
43504	2005	2011
10663	2003	2011
76395	2003	2008
83066	1998	2004
1516	1997	2006
26017	2005	2010
46963	1989	1995
68023	2000	2006
47779	1993	2006
30183	1993	2007
44637	1993	2006
100166	1988	2009
11852	2005	2012
4649	2002	2009
80118	1990	2004
60603	2001	2012
67649	1999	2007
36796	1991	2001
100543	2003	2012
22076	2002	2009
27477	1995	2011
26097	2005	2010
4898	2004	2010
93421	1995	2012
48273	1999	2010
35268	2005	2010
7435	2004	2009
41543	1998	2003
42388	2003	2010
824	2004	2009
20747	2003	2011
86598	2000	2005
91834	1989	2009
59235	1998	2008
94399	1995	2001
92322	2007	2012
3923	1996	2003
79347	2000	2008
86115	2003	2008
53058	1990	2001
35615	2005	2010
77879	1999	2012
31974	2006	2012
47082	2006	2012
34036	1996	2007
20927	2005	2010
31661	2000	2010
48752	2007	2012
6327	1988	1995
46029	2003	2012
11612	1997	2005
33085	2003	2012
20444	1996	2006
61163	2001	2012
20041	1989	2001
41864	1999	2006
20928	2006	2011
61215	2006	2011
9840	2001	2009
13606	2006	2012
18462	2006	2011
96933	2004	2009
94059	2001	2011
5194	1999	2007
46552	1998	2006
24390	2005	2011
24842	2000	2012
82997	1999	2011
87083	2002	2008
90681	2005	2012
74360	1993	2011
11073	2001	2011
40307	2005	2012
95231	2000	2012
42728	1990	2006
19320	1994	2012
18882	1999	2012
81829	1986	2008
2723	2007	2012
73663	1993	2004
18529	1991	2007
14944	1986	2003
83760	1997	2010
32359	1988	2003
53510	1997	2005
5463	2002	2007
16405	2007	2012
55670	2006	2011
83921	1997	2008
18466	2002	2012
16663	1996	2001
519	1999	2005
45236	1998	2009
62163	1996	2012
90061	2003	2011
89276	1993	2009
6076	2006	2012
60647	2006	2012
60669	2004	2009
29105	1999	2008
23349	2000	2005
1475	1993	2003
2248	2005	2012
18033	1996	2003
52041	2003	2012
95337	2005	2010
1605	2000	2012
46121	1988	2012
51842	1992	2002
80416	2001	2012
43843	2000	2007
2166	2005	2011
33311	1995	2003
81393	1996	2008
12014	1997	2010
28422	2001	2012
9617	1997	2005
61894	2006	2012
89912	2001	2011
96926	1995	2012
48414	1996	2011
65055	1997	2010
94887	1999	2010
6911	2000	2011
99165	1998	2012
28113	2007	2012
33602	2000	2005
16301	1987	2011
75629	1998	2005
71137	2007	2012
83153	2004	2009
6860	1998	2003
51385	1999	2009
86160	2004	2010
75373	2007	2012
51914	1988	2000
22933	2002	2011
37761	1998	2008
29155	2005	2012
71096	2007	2012
39106	2000	2005
24321	2002	2007
69947	1989	1994
61758	2005	2012
29742	1991	2006
44070	2007	2012
17377	2001	2011
66512	2007	2012
77198	2003	2011
53275	1999	2008
39655	1993	2006
52598	1998	2011
22755	2006	2012
77433	2005	2010
63175	2004	2010
47533	2000	2011
21296	2007	2012
32502	2005	2010
28111	1992	2006
16296	1991	2012
82158	2002	2009
333	2002	2012
82724	1981	2003
12840	2006	2012
18535	2003	2012
45288	2001	2010
56297	2005	2012
64471	2003	2011
99737	2007	2012
100619	1997	2004
19589	2003	2010
92167	1997	2009
83805	2005	2011
1462	1994	2010
60265	2004	2010
34010	2007	2012
39808	1987	2012
53965	2003	2008
9537	1990	2004
95789	2003	2010
81090	1997	2010
8824	2002	2009
67653	1993	2004
30273	1988	2004
36626	2003	2009
73167	1994	2006
72781	2001	2009
43980	2001	2009
23519	2006	2012
22272	1996	2006
35491	1995	2003
101249	2002	2008
16562	2000	2005
18180	2007	2012
92048	2004	2012
63959	2007	2012
12576	1991	2012
42171	2004	2012
94261	2000	2011
30729	1989	2011
9352	1994	2011
28226	2001	2010
94283	2000	2010
72247	2004	2012
33652	2003	2009
58818	2006	2011
75240	2007	2012
20184	1999	2011
98752	2006	2012
5247	1991	2007
46551	2001	2008
48614	2005	2011
7013	1994	2011
24558	2004	2009
40337	1995	2010
46428	1998	2003
38314	2002	2009
42385	2006	2012
7967	1997	2002
46088	2004	2011
7282	1993	2006
46157	2000	2005
93835	2007	2012
61533	2007	2012
96395	2006	2012
95567	1997	2004
51948	1996	2009
9408	2003	2012
73745	2004	2010
40524	2003	2008
77910	1998	2011
59216	1989	2005
87494	1997	2004
48366	2002	2008
71117	1988	2003
69518	2001	2010
20627	1988	2006
30907	2004	2009
90486	1986	2000
84936	2004	2010
24666	2001	2006
48032	2007	2012
97357	2003	2012
4805	1995	2008
25660	2003	2008
8363	2006	2011
67118	2005	2011
23979	2006	2011
51358	1994	2009
51391	2001	2007
41394	1990	2005
74004	2007	2012
61022	2004	2011
36827	1986	2003
63546	2001	2007
6147	2007	2012
2051	2006	2012
36410	1997	2009
8101	2007	2012
91953	1990	1999
84465	2001	2007
46641	2001	2012
71720	2004	2012
19998	2005	2012
46776	2006	2011
46796	1993	2010
1474	2006	2011
92331	2004	2011
27156	1998	2009
79858	1992	2007
32321	1987	2002
87404	2004	2010
29159	2007	2012
71925	1998	2009
93673	2002	2011
93317	2006	2012
81572	2005	2010
40549	2002	2009
34372	2006	2012
93403	2006	2012
74700	2003	2010
58440	2007	2012
67852	2001	2012
7477	2000	2006
9899	1997	2004
17785	2001	2010
83289	1992	2002
79125	1998	2008
63636	2004	2012
4286	2001	2011
77616	2003	2011
26756	1999	2008
44486	1997	2008
77370	2001	2006
447	2004	2009
88972	2000	2007
96479	1994	2010
65066	2002	2009
47734	1990	1999
39650	2002	2008
51341	2004	2010
25690	1996	2012
57108	1998	2010
40704	2001	2008
17682	1994	2002
6870	2006	2012
92424	2007	2012
73793	2007	2012
11428	1994	2000
46733	2005	2012
49966	1986	2008
95192	2002	2007
100807	1980	2003
84916	1990	2004
53807	2000	2007
57489	2007	2012
55470	2001	2007
32889	2007	2012
16366	1994	2010
22635	2002	2010
27974	2005	2012
83639	2005	2010
60590	2003	2009
17847	1996	2007
30311	1998	2006
22154	2001	2010
58687	1994	2003
73395	1999	2007
14242	2000	2005
33620	2007	2012
78709	2006	2011
17507	1989	2002
68288	2007	2012
50118	1996	2010
67679	2003	2011
10077	1994	2003
93476	1998	2009
31191	1994	2002
24377	2005	2011
80247	2007	2012
65532	2001	2008
99809	2005	2012
92294	2006	2012
78472	1986	2003
66431	1995	2001
23813	2001	2006
81462	2004	2011
6053	1997	2002
44168	2003	2010
99306	2006	2011
9409	2003	2011
96210	2004	2012
28980	2003	2009
62539	2001	2010
88570	2007	2012
2122	1996	2003
35632	1990	2011
75210	2004	2009
92390	2007	2012
27801	2005	2012
90441	2006	2012
101287	2007	2012
30152	2004	2009
57602	2003	2010
35421	2005	2010
9265	2007	2012
71759	1986	2003
38183	1998	2007
5891	2003	2011
93150	1995	2010
65116	2001	2008
74753	2005	2012
65468	1990	2000
56565	1985	2008
23551	2001	2009
58432	1987	2012
29503	2006	2011
37578	1994	2012
89553	2006	2011
48338	2001	2008
76232	2000	2012
11535	2003	2012
50063	1990	2009
70392	2005	2011
23204	2006	2012
62364	1997	2009
69935	1994	2005
50931	2000	2005
36025	2003	2012
43043	1997	2003
65453	2003	2008
44181	1999	2011
328	2006	2011
24786	2004	2011
78281	2002	2011
94406	1999	2005
20149	1998	2010
31616	1997	2005
29959	2001	2010
40822	2001	2012
15655	1999	2012
2864	2004	2011
88589	2002	2007
49056	1997	2010
86443	2000	2010
100866	1989	2004
97067	2004	2009
33721	2000	2005
17559	2004	2011
1428	1998	2007
74220	1991	2008
67444	2006	2012
47214	1996	2008
83977	1990	2005
1630	2001	2008
46807	1987	2003
77692	2002	2010
73229	2002	2012
95758	2002	2011
28883	2005	2011
63257	2007	2012
76819	1995	2003
69491	2001	2007
37183	2001	2007
21524	2007	2012
82469	1987	2009
11012	1995	2009
49140	2000	2008
44495	2004	2009
19846	2005	2011
21205	1997	2004
50299	2001	2010
3799	2004	2011
42194	2006	2011
78946	2004	2010
72123	2006	2012
76872	2001	2008
56121	2002	2012
72034	2006	2011
47425	1995	2000
68553	2002	2011
74685	2005	2011
34199	1997	2005
82553	1994	2010
87124	1985	2008
84724	2003	2008
63898	1997	2005
18599	1980	2003
36683	2007	2012
59691	1988	2007
80226	1999	2011
16494	1982	2002
79777	1985	2008
22711	1989	2012
6045	2004	2011
97073	2004	2009
72150	2007	2012
11929	1982	2002
25774	2003	2008
56009	1997	2012
66041	2004	2011
29879	2007	2012
61196	2002	2012
85926	2005	2011
22587	1997	2002
12628	2006	2012
45140	1993	2004
21133	2006	2012
65559	1994	2008
60273	1999	2012
20812	1990	2011
46722	1992	2003
25119	1994	2012
80563	2003	2012
15635	2000	2010
12892	2006	2011
10468	2004	2009
8088	2006	2012
83377	2006	2011
74333	2006	2012
34597	1996	2008
17699	2004	2010
36295	1994	2004
102049	2005	2010
82813	2005	2010
83696	1993	2010
29024	2002	2011
64077	1993	2007
73882	2004	2012
10594	2005	2011
93514	2007	2012
59970	1992	2000
8371	1996	2009
79852	2005	2010
8091	1996	2004
52454	2003	2011
13662	1994	2000
66737	2005	2010
65530	1989	2001
2386	2006	2012
28071	1991	2000
89555	2000	2012
83048	1999	2009
46884	2000	2008
30306	2005	2012
92702	1994	2004
9448	1996	2010
37916	2005	2010
2783	2004	2011
91294	1993	2007
55502	2006	2011
14691	2004	2012
2663	2003	2009
79945	1995	2006
93392	2006	2012
98971	2001	2010
84523	1999	2008
98189	1991	2000
3118	2003	2008
28969	2005	2012
58568	1999	2004
31458	2006	2011
63061	2007	2012
40091	2001	2012
55568	1993	2005
8253	2004	2011
18857	2006	2012
99145	2006	2012
27604	2006	2011
89680	1992	2005
7235	2005	2010
68184	2004	2010
6309	1996	2004
56859	2004	2010
13206	2006	2012
43663	2004	2010
28518	2001	2009
83871	2002	2012
39967	1995	2003
32125	1988	2004
94503	2007	2012
99152	1991	2009
86301	1999	2010
22117	2002	2012
77695	2007	2012
57737	1988	2012
79376	2004	2009
37856	1998	2006
100175	1997	2002
29090	2005	2012
87860	2000	2008
9380	1985	2002
43305	2001	2012
77071	2004	2012
10555	2001	2012
68971	1996	2011
30313	2004	2011
89507	2000	2007
5856	2007	2012
39444	2007	2012
3427	2006	2012
49964	1996	2007
3454	2007	2012
50000	1993	2010
7542	1997	2005
39542	2006	2012
78057	2002	2007
23456	1997	2003
66211	1991	2006
86029	2001	2007
76093	1997	2003
90815	2005	2012
21092	2004	2009
35520	1997	2008
37171	2005	2011
17450	2004	2009
6148	1994	2002
32772	1996	2011
5369	1996	2005
21248	1996	2012
100152	1999	2012
59163	2004	2011
79203	2006	2011
176	1994	2011
83847	1991	2001
91467	2004	2011
89911	1992	2006
73133	1989	2011
7122	2005	2010
16785	2007	2012
3872	2007	2012
7512	2005	2010
7144	1993	2012
15196	2003	2012
8662	2003	2012
3495	1995	2007
25191	2006	2012
21784	1998	2003
14450	2000	2008
28379	1997	2010
27612	2006	2012
67121	1991	2009
94929	1998	2009
37154	2004	2012
49304	1995	2006
95823	2006	2012
79440	1989	2004
92863	2005	2012
28462	2003	2011
33065	2001	2007
18201	2006	2011
32282	2004	2009
19961	2001	2009
78724	2005	2010
53896	2003	2011
45866	2005	2010
55970	1999	2009
17124	1996	2003
8178	2003	2009
30326	2001	2012
25054	2000	2011
49119	2006	2012
99012	2006	2012
17607	2001	2006
85549	1999	2006
78039	2007	2012
30014	1988	2003
95443	2007	2012
45773	2004	2012
87765	2007	2012
84976	2003	2009
40205	1996	2008
28202	2004	2012
72666	2000	2008
28239	2006	2012
15147	2005	2012
75555	1996	2009
61437	2006	2012
98413	2003	2009
23215	2004	2009
11788	2004	2012
67701	2003	2009
55887	2007	2012
98889	1996	2010
1735	2006	2011
46253	2003	2008
65255	1997	2006
18305	1989	1995
87410	2000	2009
62775	2001	2007
80011	2001	2012
96790	1999	2006
56765	2006	2011
84241	2002	2007
35302	2005	2012
36217	1991	1998
95257	1998	2005
32922	2007	2012
6838	2004	2011
25246	2003	2009
38342	2004	2012
74115	2000	2008
63462	2006	2011
94957	2004	2010
91659	2002	2010
60205	2002	2011
19043	1999	2008
56640	2004	2010
4895	1996	2011
71666	1985	2008
8087	2005	2010
2858	1995	2003
18266	2005	2012
77443	1995	2001
83312	2004	2010
92117	2007	2012
23325	2002	2010
25876	2000	2011
36990	2005	2010
8250	1998	2008
99018	2001	2007
75611	2001	2010
67897	2004	2010
100740	1991	2006
38315	1998	2012
33391	1997	2010
65450	2002	2009
58147	1996	2009
72394	1994	2005
6420	2000	2005
68772	1988	2001
16110	2005	2010
45709	1988	2001
60202	2003	2009
55821	2004	2010
36787	2002	2012
84496	2007	2012
25744	2006	2012
101728	2006	2011
101730	1997	2003
35189	2007	2012
26165	1986	2008
53133	2007	2012
27040	2006	2012
18740	2003	2010
44079	2000	2009
29769	2007	2012
35188	2006	2011
33988	2005	2010
39778	2002	2009
43422	1999	2007
55972	1998	2010
8179	1995	2010
48690	2000	2008
49497	1993	2009
17568	2001	2010
43117	2006	2012
18853	1991	2009
92295	2004	2011
34557	2007	2012
100310	1994	2004
32945	1997	2008
26780	1997	2005
37478	2007	2012
33379	2000	2006
4751	1996	2005
63372	1981	2003
51681	1999	2011
2088	2000	2009
75425	1994	2004
79109	2005	2011
50645	2006	2011
16678	2007	2012
61973	2007	2012
59173	2007	2012
50304	2004	2012
32844	2007	2012
9365	2005	2011
85467	2007	2012
27065	2004	2012
73161	2005	2012
3470	1994	2000
39950	2000	2010
27535	2007	2012
6802	2006	2012
58887	1999	2009
21060	2004	2012
81026	1999	2009
74509	2006	2011
11243	2007	2012
92839	2005	2010
48896	1991	2003
39218	2005	2012
93667	2003	2009
71607	2006	2011
35907	1999	2004
83228	2005	2010
66369	1996	2001
72962	2002	2008
35984	2000	2010
43341	2005	2010
22813	1981	2001
32737	2000	2005
29822	1995	2010
8109	2007	2012
80781	1990	1999
97580	1994	2012
10952	2001	2010
34833	2002	2011
27404	2004	2009
87044	1999	2004
4617	2007	2012
54731	2002	2009
1824	2006	2011
93501	2004	2011
11942	2007	2012
45550	1997	2007
98678	1999	2011
32515	2003	2011
65407	2002	2008
20586	1994	2005
28790	2007	2012
85609	2006	2012
17688	2004	2012
81441	2003	2008
83955	2006	2012
74891	2007	2012
65458	1988	2004
52537	2006	2011
97857	2003	2008
88011	1990	2011
10390	2007	2012
9985	2006	2011
17793	2005	2010
2438	1989	2007
67643	2006	2012
55880	2006	2012
8140	2000	2006
82948	2001	2006
39838	2003	2011
43850	2007	2012
29952	2000	2008
92254	2001	2008
76363	2003	2008
22560	1996	2003
77599	1992	2007
54820	2001	2008
93569	2007	2012
67469	1995	2007
65543	2003	2010
60643	2006	2011
57114	2001	2006
11364	2000	2008
47459	2003	2009
61826	2003	2009
68038	1999	2009
49338	2000	2007
18232	1998	2012
53063	2000	2005
16281	2003	2008
