fxID	minYear	maxYear
36295	1994	2017
36298	2007	2018
36311	2003	2014
36315	1989	2018
36336	1999	2018
36340	2004	2017
36344	2007	2017
36347	2004	2017
36348	1998	2017
36351	2007	2018
36356	1998	2014
36360	2004	2018
36361	1984	2018
36365	1996	2018
36370	1988	2018
36373	2006	2017
36378	1984	2011
36384	1990	2001
36393	1997	2018
36398	1995	2015
36403	2001	2015
36410	1997	2010
36420	1990	2018
36425	1997	2018
36428	1992	2015
36429	2004	2014
36434	2006	2017
36437	2005	2018
36453	2000	2017
36457	1995	2013
36459	1997	2016
36468	2007	2018
36469	2006	2017
36472	2005	2017
36477	2005	2018
36482	1993	2018
36487	1995	2018
36498	2004	2018
36502	2000	2018
36505	2006	2016
36516	2000	2018
36521	2003	2018
36526	2002	2018
36533	2005	2017
36542	2005	2017
36549	2007	2018
36562	2004	2017
36570	2006	2017
36594	2006	2018
36599	1991	2018
36603	2003	2018
36619	2006	2018
36621	2005	2017
36624	1998	2008
36626	2003	2018
36633	1999	2018
36639	1986	2017
36649	2000	2017
36650	1998	2018
36660	2001	2018
36665	2005	2017
36671	2002	2016
36682	1991	2018
36683	2007	2017
36685	2001	2014
36689	1999	2018
36707	2007	2018
36721	2003	2017
36725	2004	2017
36735	1989	2018
36739	1992	2018
36746	2001	2017
36748	2006	2017
36769	2004	2018
36787	2002	2018
36790	2005	2017
36794	1994	2018
36796	1991	2016
36797	2007	2017
36800	2004	2017
36801	2007	2017
36805	1993	2018
36807	2005	2015
36811	2001	2017
36819	2001	2014
36823	2001	2012
36827	1986	2018
36844	1994	2009
36861	1994	2018
36869	2004	2018
36870	1996	2018
36871	2001	2017
36890	1999	2018
36901	2006	2018
36910	2002	2017
36919	2001	2018
36920	2006	2018
36921	2006	2016
36946	2002	2016
36957	1994	2008
36975	1995	2018
36979	2007	2017
36982	2002	2015
36990	2005	2017
37004	2003	2018
37005	2007	2017
37008	1989	2018
37013	2004	2018
37015	2003	2018
37031	2002	2018
37035	2004	2015
37040	2002	2018
37049	1996	2009
37062	1998	2017
37071	2006	2017
37083	2007	2017
37089	2007	2018
37092	1999	2018
37109	1999	2016
37119	2002	2018
37130	1997	2017
37131	2006	2017
37135	1999	2018
37143	1995	2014
37148	2007	2017
37152	1997	2018
37154	2004	2016
37157	2000	2017
37159	1998	2017
37168	2006	2016
37171	2005	2018
37176	1991	2012
37183	2001	2018
37185	1989	2018
37190	2002	2018
37193	2003	2017
37209	2002	2017
37211	1997	2017
37219	2005	2018
37220	1991	2013
37224	2000	2017
37239	2007	2017
37256	2007	2017
37268	2006	2017
37283	1996	2007
37294	1990	2002
37300	1994	2017
37302	2007	2017
37317	1988	2018
37328	1997	2017
37344	2003	2018
37347	1996	2010
37349	1981	2018
37350	1999	2018
37360	2006	2017
37368	1986	2018
37372	2002	2018
37377	2007	2018
37378	1996	2018
37379	2001	2014
37381	1999	2017
37383	1994	2018
37390	2005	2017
37393	1986	2017
37398	1999	2018
37399	2003	2017
37418	1993	2017
37421	2003	2017
37427	2006	2017
37428	2006	2018
37432	2007	2017
37433	2005	2018
37436	2004	2017
37444	2004	2017
37449	2003	2016
37457	2003	2018
37460	2000	2018
37468	1993	2018
37471	2007	2017
37473	1986	2018
37478	2007	2017
37479	2007	2018
37488	1993	2017
37492	1994	2018
37494	2002	2018
37495	2003	2018
37497	2006	2018
37515	2007	2018
37522	2007	2018
37527	2007	2017
37528	2001	2012
37535	2007	2018
37542	2007	2017
37573	1996	2015
37574	2004	2018
37578	1994	2018
37583	1998	2011
37585	2003	2018
37587	2004	2018
37589	1998	2013
37592	1999	2018
37593	1989	2018
37607	1994	2018
37616	1992	2017
37621	1999	2018
37622	1992	2016
37623	2001	2012
37627	1989	2018
37628	2001	2018
37630	1993	2018
37639	2003	2017
37646	2005	2016
37647	1995	2018
37649	2005	2017
37659	2007	2017
37660	2003	2017
37662	2003	2017
37665	1991	2018
37671	1999	2017
37672	2006	2016
37682	1998	2018
37690	2004	2016
37702	1997	2018
37705	1999	2009
37716	2004	2015
37720	1997	2018
37725	2007	2017
37728	2003	2013
37732	1999	2017
37736	1999	2016
37742	1992	2018
37747	2005	2015
37756	1988	2018
37761	1998	2018
37762	1991	2010
37769	2003	2018
37778	2005	2017
37788	1990	2017
37795	2006	2017
37799	1997	2018
37806	2004	2017
37812	2005	2017
37815	2001	2014
37824	2004	2018
37827	2007	2018
37835	2005	2017
37840	2006	2018
37842	2000	2014
37843	2005	2017
37856	1998	2009
37861	2000	2017
37879	1991	2018
37887	1997	2018
37888	2004	2017
37893	2006	2017
37899	2000	2018
37905	1988	2018
37916	2005	2018
37917	2006	2017
37920	2006	2018
37935	1994	2014
37939	1990	2010
37944	2001	2017
37949	2005	2017
37960	1994	2018
37967	2005	2016
37968	2003	2016
37978	2004	2016
37981	1993	2013
38000	2000	2017
38002	2005	2018
38004	2004	2018
38007	1994	2017
38014	2005	2018
38020	2004	2017
38023	1998	2018
38042	1997	2017
38044	2001	2012
38048	2000	2018
38049	2007	2017
38055	2005	2018
38058	1992	2018
38070	2002	2018
38072	2001	2017
38112	2000	2014
38123	2004	2018
38124	2005	2017
38136	2006	2017
38151	2003	2017
38152	1997	2018
38161	2007	2017
38162	2001	2017
38171	1983	2017
38172	1992	2017
38178	1989	2018
38183	1998	2018
38184	2003	2017
38187	1996	2018
38203	1991	2018
38212	1994	2012
38234	2007	2018
38245	2004	2018
38248	1990	2003
38251	2000	2017
38262	2006	2017
38269	2003	2018
38281	2005	2018
38284	2006	2018
38288	2001	2014
38289	2004	2018
38299	2002	2017
38314	2002	2017
38315	1998	2013
38318	1994	2014
38320	2007	2017
38321	1997	2016
38328	2000	2012
38342	2004	2017
38344	2000	2018
38347	2001	2016
38348	2000	2017
38365	1996	2018
38379	1988	2017
38385	2006	2017
38397	1991	2018
38403	1995	2018
38405	2004	2018
38416	1994	2017
38417	1996	2018
38419	1994	2007
38423	2000	2017
38427	2006	2016
38431	1998	2017
38437	2002	2017
38447	2000	2017
38455	2006	2016
38465	1997	2016
38466	2006	2017
38474	2005	2017
38475	2007	2017
38476	2006	2018
38486	1996	2018
38487	2001	2018
38490	1990	2016
38500	2004	2016
38501	1994	2010
38505	2007	2017
38506	2006	2017
38507	2006	2018
38509	1998	2018
38510	2002	2018
38523	1993	2017
38529	1986	2018
38536	2000	2017
38547	2002	2018
38555	2004	2017
38565	2002	2017
38567	2004	2015
38568	1996	2018
38579	2007	2018
38586	1998	2013
38589	2005	2017
38596	2005	2015
38597	1996	2018
38605	2005	2018
38609	1999	2010
38615	2005	2017
38617	2006	2018
38631	1998	2019
38633	2003	2018
38634	1998	2017
38636	2002	2017
38641	1988	2017
38646	1995	2018
38653	2000	2018
38657	2002	2018
38668	1988	2018
38669	2003	2017
38673	2006	2017
38675	2007	2018
38689	2001	2018
38714	2000	2018
38715	2003	2018
38726	2001	2016
38730	2004	2014
38731	2004	2017
38732	2004	2017
38735	1993	2016
38753	1995	2018
38760	2005	2015
38767	1993	2018
38768	2006	2018
38802	1988	2017
38808	2004	2018
38809	1991	2018
38811	1998	2016
38828	2006	2017
38842	2000	2017
38861	2003	2015
38865	2006	2018
38866	1989	2016
38872	2003	2014
38878	2000	2018
38886	1998	2018
38887	2002	2018
38890	1994	2018
38905	2006	2017
38927	2000	2017
38930	2006	2018
38941	2005	2018
38944	2003	2017
38945	2007	2018
38947	1999	2017
38951	2005	2017
38955	1997	2017
38956	1998	2014
38958	2000	2018
38959	2005	2018
38960	1991	2017
38972	2004	2016
38973	1999	2018
38975	2003	2017
38977	1987	2018
38986	2005	2017
39000	2004	2017
39006	1995	2017
39008	2003	2015
39010	2006	2018
39014	2007	2018
39024	2003	2017
39033	2001	2018
39036	2005	2018
39042	1994	2006
39052	1996	2018
39053	1997	2018
39056	1995	2017
39064	1997	2018
39065	1999	2018
39067	1997	2016
39069	1992	2018
39074	2007	2017
39086	2001	2017
39103	2006	2017
39106	2000	2017
39111	2004	2018
39124	2005	2018
39130	2003	2018
39131	2002	2012
39133	2004	2015
39141	1996	2018
39145	2005	2018
39146	2006	2017
39158	1990	2018
39174	2000	2016
39179	2006	2017
39195	1995	2017
39197	2002	2018
39201	2007	2017
39206	2004	2017
39214	1994	2015
39218	2005	2018
39219	1987	2018
39228	2006	2017
39229	1991	2018
39230	2007	2017
39257	2001	2011
39262	2007	2017
39267	1999	2010
39268	1989	2018
39274	2004	2017
39281	2002	2017
39282	2001	2012
39289	1995	2017
39294	1998	2017
39299	1994	2018
39301	2005	2018
39320	2000	2015
39323	1997	2017
39342	1987	2018
39362	2006	2017
39365	1996	2018
39371	2003	2016
39377	2007	2017
39381	1989	2012
39397	1988	2017
39400	2006	2017
39408	2003	2017
39411	2000	2018
39412	2004	2018
39414	2005	2018
39415	2001	2018
39416	2002	2018
39418	2000	2018
39423	2003	2017
39424	2001	2017
39426	2007	2017
39428	1991	2017
39429	2001	2017
39432	2005	2017
39436	2002	2018
39442	2005	2017
39444	2007	2017
39454	1983	2018
39458	2003	2018
39462	2006	2018
39468	1990	2018
39469	1995	2018
39476	2007	2018
39477	1989	2017
39486	1999	2018
39492	2005	2018
39507	2007	2018
39510	2002	2018
39514	2004	2017
39518	1999	2017
39528	2004	2018
39535	2001	2016
39541	2001	2018
39542	2006	2016
39543	2005	2016
39544	1987	2018
39546	2004	2016
39557	2000	2018
39560	2005	2015
39574	1999	2011
39597	2005	2018
39606	2005	2017
39609	1997	2017
39618	1996	2017
39626	2003	2017
39629	2001	2017
39637	1997	2017
39650	2002	2018
39651	2003	2018
39655	1993	2018
39662	2004	2017
39664	2004	2018
39665	2002	2017
39669	2000	2015
39677	2002	2018
39678	1986	2018
39689	2002	2017
39694	2003	2018
39695	2001	2017
39706	2000	2017
39710	2000	2017
39735	2007	2017
39737	2004	2018
39745	2003	2018
39753	2000	2018
39761	1996	2017
39763	1997	2017
39768	2000	2017
39770	2000	2010
39772	2003	2017
39778	2002	2017
39785	2006	2016
39808	1987	2016
39811	2004	2018
39815	2007	2017
39825	2006	2018
39829	1987	2018
39838	2003	2018
39845	2006	2017
39848	2000	2018
39875	1999	2017
39878	2007	2017
39882	2006	2018
39891	1990	2017
39892	2005	2018
39895	1988	2017
39896	2004	2016
39903	2002	2018
39905	2001	2016
39929	2006	2018
39931	1997	2015
39932	2004	2018
39936	2001	2018
39943	2006	2017
39950	2000	2017
39952	1990	2018
39957	1997	2017
39960	1995	2017
39967	1995	2008
39979	1998	2008
39984	1986	2018
39991	2004	2018
39992	1997	2016
39999	2007	2018
40011	1999	2017
40021	2004	2018
40024	1987	2017
40040	2006	2017
40045	2007	2017
40048	1989	2013
40055	1990	2010
40065	1996	2017
40068	1993	2011
40084	2007	2017
40086	1993	2018
40089	2006	2018
40091	2001	2018
40100	2004	2016
40109	2006	2017
40120	1999	2013
40144	1998	2009
40156	2001	2017
40157	2004	2018
40158	2005	2018
40163	1998	2018
40166	2007	2017
40168	1992	2018
40169	1990	2018
40171	1995	2018
40183	2006	2018
40191	1988	2017
40194	2005	2018
40199	1999	2013
40205	1996	2018
40207	1999	2018
40230	2005	2018
40235	2000	2015
40247	1997	2011
40255	1999	2017
40261	1982	2016
40263	2006	2017
40272	2001	2018
40288	2003	2018
40290	2003	2017
40294	2002	2018
40295	2006	2017
40305	2005	2018
40306	2004	2016
40307	2005	2018
40312	2003	2017
40327	2001	2018
40328	1994	2018
40329	1998	2011
40332	2005	2017
40334	1990	2014
40337	1995	2017
40339	1995	2017
40343	1996	2017
40345	2007	2017
40348	2001	2013
40351	2003	2017
40353	1995	2018
40356	2003	2017
40359	2002	2017
40362	2005	2018
40368	1992	2018
40371	2001	2016
40372	2000	2017
40380	1999	2017
40381	2002	2017
40384	1996	2017
40388	1987	2018
40398	1997	2014
40406	1990	2018
40410	1994	2018
40411	2000	2018
40426	2002	2017
40431	1999	2015
40436	2001	2012
40442	2007	2018
40450	1993	2018
40454	2005	2018
40463	1996	2017
40465	2002	2018
40466	1999	2017
40473	2002	2017
40484	2004	2018
40489	2002	2016
40491	2007	2018
40502	2004	2015
40507	2004	2018
40513	1995	2018
40514	1995	2017
40515	2005	2018
40520	1999	2018
40524	2003	2017
40527	2006	2017
40530	1991	2018
40544	1995	2018
40549	2002	2018
40568	2006	2018
40577	2004	2016
40582	2007	2017
40584	2004	2017
40589	2002	2018
40593	2007	2018
40595	2007	2018
40604	2005	2015
40614	2004	2018
40620	2006	2017
40634	1982	2005
40646	1994	2018
40653	2006	2017
40665	2004	2018
40673	2006	2017
40694	2005	2016
40697	2007	2017
40704	2001	2017
40715	1994	2018
40719	2004	2016
40720	2006	2018
40740	2003	2017
40750	2003	2014
40752	1987	2017
40754	2006	2017
40770	1989	2006
40775	2003	2016
40791	2006	2018
40799	1995	2018
40804	2005	2017
40812	2006	2018
40817	2004	2018
40820	2007	2017
40822	2001	2017
40825	1997	2009
40829	2003	2017
40831	1993	2009
40866	1993	2010
40867	2005	2017
40871	2004	2017
40875	1999	2011
40877	2001	2016
40881	2006	2018
40883	1984	2017
40895	1997	2018
40899	1998	2015
40903	2002	2016
40904	2001	2017
40906	2000	2017
40907	1994	2018
40912	1999	2013
40920	2002	2016
40928	2002	2017
40930	1997	2007
40931	2006	2018
40942	2006	2018
40949	1985	2010
40959	2001	2018
40963	1994	2018
40964	1997	2018
40981	2004	2017
40986	2000	2014
40992	2005	2017
40996	2007	2017
41017	1995	2018
41022	2005	2018
41030	1993	2005
41031	2001	2011
41038	1999	2010
41046	1998	2008
41047	1997	2015
41068	1997	2018
41076	2004	2017
41080	2007	2018
41087	1984	2018
41101	2002	2017
41104	1988	2016
41109	1995	2012
41111	2003	2018
41113	2000	2018
41122	2006	2017
41131	1990	2017
41134	2007	2018
41143	2003	2018
41144	2000	2016
41150	1993	2011
41163	2005	2017
41170	1996	2010
41186	2000	2018
41214	2003	2013
41216	2000	2016
41218	1998	2018
41220	1986	2017
41228	1998	2010
41241	2006	2017
41251	2002	2018
41267	1997	2011
41276	2004	2017
41280	2006	2017
41284	2006	2018
41286	2002	2016
41289	2007	2018
41291	2004	2014
41293	2003	2018
41303	2002	2018
41305	1994	2018
41312	1997	2015
41323	1986	2017
41329	2004	2017
41336	2000	2018
41337	1998	2016
41338	2006	2017
41352	1996	2018
41353	2002	2017
41372	2004	2018
41382	2000	2012
41385	2003	2017
41394	1990	2017
41395	2005	2017
41425	1991	2011
41433	2007	2017
41437	2007	2018
41438	1997	2018
41439	2004	2018
41455	2001	2017
41457	2005	2017
41458	2005	2017
41462	2001	2016
41469	2002	2017
41471	1999	2018
41477	1988	2018
41479	2002	2014
41482	2002	2017
41483	1995	2018
41488	2002	2018
41494	1995	2010
41507	2004	2018
41512	2001	2017
41521	2005	2018
41531	1999	2016
41538	2004	2017
41541	2007	2018
41543	1998	2018
41551	2007	2017
41561	2005	2017
41562	1989	2018
41563	2004	2017
41564	2005	2016
41568	1998	2018
41573	2007	2017
41583	2006	2017
41589	2005	2018
41591	1996	2018
41594	2001	2018
41607	1999	2018
41610	2003	2017
41618	2006	2018
41629	2003	2017
41633	1991	2017
41643	1991	2017
41646	2003	2018
41649	2006	2017
41665	2006	2018
41668	2004	2017
41686	2006	2018
41690	2007	2017
41693	2005	2018
41697	2006	2016
41699	1996	2012
41705	1991	2018
41710	1993	2018
41712	2003	2017
41713	1996	2017
41718	2004	2018
41721	2007	2017
41726	1991	2018
41727	2002	2016
41733	2006	2017
41740	1997	2017
41747	1998	2008
41751	1983	2017
41760	1997	2018
41776	2007	2017
41786	2005	2015
41789	2005	2015
41791	2003	2018
41802	2003	2018
41804	2000	2017
41810	1993	2006
41819	2006	2016
41839	1999	2016
41841	2001	2017
41842	2002	2018
41850	2006	2017
41857	2005	2015
41859	1993	2018
41862	2007	2018
41864	1999	2017
41868	2004	2018
41873	2002	2017
41882	2003	2017
41894	2006	2017
41896	2007	2017
41898	2000	2016
41908	2003	2016
41911	2005	2017
41915	1999	2018
41916	2001	2018
41918	2004	2018
41924	2006	2017
41949	2006	2017
41957	2007	2018
41962	2007	2018
41967	1990	2018
41973	1994	2010
41974	2003	2017
41977	2006	2018
41978	2002	2017
41979	2004	2018
41981	2006	2017
41984	2004	2018
41989	2007	2018
42007	1988	2017
42015	2001	2017
42027	2005	2017
42030	2003	2018
42031	1995	2011
42032	2006	2018
42042	1990	2018
42053	1993	2017
42060	1998	2017
42069	2007	2018
42070	2007	2017
42074	2004	2017
42083	1996	2016
42091	1995	2017
42093	2006	2018
42096	2006	2018
42099	2004	2018
42103	2001	2015
42106	2003	2018
42115	2001	2018
42120	2004	2017
42125	2004	2018
42129	2005	2017
42135	2004	2016
42136	2003	2015
42139	2007	2018
42141	2002	2016
42142	1993	2004
42147	1992	2015
42152	1981	2017
42155	1994	2018
42157	2007	2018
42165	2004	2018
42171	2004	2017
42175	1990	2018
42176	2007	2017
42179	2003	2017
42191	2004	2016
42194	2006	2018
42213	2004	2018
42219	2000	2018
42224	2004	2017
42230	1997	2017
42238	2006	2018
42243	2000	2018
42250	1997	2018
42258	2007	2017
42262	1989	2017
42263	1998	2018
42269	2002	2017
42273	1987	2018
42278	2000	2018
42280	1995	2017
42296	1997	2018
42300	2006	2018
42301	2007	2017
42305	2005	2017
42306	2006	2017
42314	2001	2018
42316	2007	2018
42321	2001	2018
42329	1998	2018
42335	2002	2017
42342	2007	2017
42345	2002	2018
42352	2001	2016
42356	2003	2017
42358	2005	2015
42368	2002	2014
42370	1986	2017
42378	2005	2017
42385	2006	2018
42388	2003	2016
42394	1980	2018
42395	2003	2016
42398	2007	2018
42402	2007	2018
42407	2006	2017
42418	2001	2013
42427	2007	2017
42432	2002	2017
42450	2005	2018
42461	2003	2017
42467	2001	2018
42469	2003	2018
42472	1996	2017
42478	2005	2018
42495	2002	2018
42503	2001	2017
42527	1994	2017
42528	1999	2018
42535	2004	2018
42536	2004	2017
42538	1996	2015
42544	1998	2018
42546	2005	2017
42548	2001	2018
42553	2004	2017
42554	1989	2018
42561	1992	2018
42567	1996	2018
42572	2000	2017
42578	2001	2018
42580	2004	2018
42581	2005	2017
42587	2007	2018
42593	1996	2018
42594	2000	2018
42607	2004	2017
42608	1997	2017
42609	2001	2014
42619	2006	2017
42621	1994	2018
42629	1989	2018
42635	2003	2014
42640	1994	2018
42646	2007	2017
42648	1999	2017
42652	1987	2018
42654	2005	2017
42666	2004	2017
42671	2005	2017
42689	2001	2018
42696	2006	2018
42714	2001	2018
42721	2006	2016
42728	1990	2018
42729	2003	2018
42731	2007	2017
42734	2001	2018
42736	2000	2017
42738	1999	2017
42748	1998	2016
42749	2007	2018
42769	2004	2018
42775	1998	2017
42780	1995	2018
42785	2006	2018
42787	1995	2013
42815	1999	2010
42816	2001	2017
42825	2000	2017
42828	2006	2018
42832	2001	2017
42841	2000	2016
42844	2002	2017
42854	2000	2017
42867	2006	2018
42870	1995	2018
42871	1998	2012
42885	1996	2017
42891	2002	2018
42902	1999	2018
42910	1996	2017
42911	2005	2018
42915	2006	2016
42916	2007	2017
42917	1989	2017
42921	2000	2013
42932	1997	2018
42936	2003	2017
42941	2000	2010
42942	2005	2017
42945	2001	2013
42962	2003	2017
42979	2002	2018
42989	2007	2018
42992	1988	2017
43011	1990	2016
43012	2007	2018
43014	2002	2017
43016	1990	2010
43025	2006	2017
43031	1982	2017
43034	2004	2017
43038	2002	2017
43039	1994	2016
43043	1997	2018
43045	2000	2018
43047	1993	2018
43052	1996	2010
43065	2006	2018
43066	1993	2017
43081	2001	2016
43082	1998	2018
43087	2002	2018
43105	2003	2015
43106	2000	2018
43111	2004	2014
43114	2002	2018
43116	1988	2017
43117	2006	2017
43118	2002	2017
43126	1998	2017
43132	2004	2018
43150	2005	2017
43164	2005	2017
43169	1981	2017
43178	2002	2018
43185	2005	2018
43192	2006	2017
43193	1999	2009
43196	2002	2012
43197	2003	2017
43209	2005	2017
43210	2007	2017
43226	2006	2017
43228	2007	2018
43233	2006	2016
43242	1992	2018
43245	1991	2018
43251	1990	2018
43261	2004	2018
43263	2004	2016
43269	1996	2018
43276	1997	2007
43305	2001	2018
43306	1999	2018
43327	2007	2018
43329	2000	2018
43339	2005	2017
43341	2005	2018
43347	1984	2018
43350	2002	2017
43351	2000	2018
43355	2004	2017
43357	2005	2018
43376	2006	2018
43388	2005	2017
43392	1994	2005
43399	2004	2018
43412	2007	2018
43416	1995	2018
43417	2002	2016
43421	1995	2017
43422	1999	2018
43423	1999	2018
43432	1995	2018
43436	1998	2018
43438	2000	2018
43440	2007	2017
43446	2000	2016
43449	2005	2017
43474	1998	2018
43482	1992	2009
43484	2005	2017
43503	1994	2009
43504	2005	2017
43537	1998	2018
43538	2007	2018
43540	2006	2017
43555	2000	2018
43569	2004	2018
43570	2003	2018
43572	1998	2014
43577	2006	2017
43579	2006	2016
43580	1997	2017
43581	2000	2014
43586	2006	2018
43587	1999	2018
43590	2007	2018
43618	1995	2018
43637	2000	2018
43647	2005	2017
43654	1992	2017
43656	2005	2017
43657	2004	2018
43663	2004	2016
43669	1998	2015
43671	1995	2009
43677	1997	2018
43680	1996	2018
43687	2004	2018
43697	2003	2018
43698	2006	2018
43699	2001	2018
43700	2002	2018
43704	2005	2017
43718	2007	2017
43726	2005	2017
43729	1994	2017
43775	1997	2017
43781	2004	2016
43798	2007	2017
43803	2006	2017
43804	1998	2018
43822	1996	2010
43825	2006	2018
43831	2002	2017
43835	1994	2018
43838	2005	2016
43843	2000	2018
43844	2006	2017
43845	1998	2017
43846	1989	2018
43849	2004	2018
43850	2007	2017
43859	2006	2017
43865	2005	2017
43871	2004	2018
43882	1990	2018
43886	2001	2016
43891	1991	2017
43896	2006	2017
43900	2002	2018
43902	2007	2017
43903	2007	2017
43908	2005	2018
43909	2001	2017
43914	1990	2018
43916	1988	2017
43917	1990	2017
43924	2001	2012
43936	2000	2018
43937	2004	2018
43940	1998	2013
43942	1991	2018
43953	2006	2017
43957	1999	2017
43980	2001	2018
43984	2001	2018
43989	2004	2018
44001	2004	2017
44007	2006	2016
44021	2001	2017
44024	2005	2017
44026	2000	2018
44028	2004	2015
44033	2004	2018
44037	2004	2017
44045	2004	2017
44052	1998	2014
44056	2003	2018
44065	1997	2015
44068	1982	2017
44070	2007	2018
44073	2005	2018
44079	2000	2017
44082	2006	2017
44089	2006	2018
44109	2005	2018
44126	2003	2014
44128	1996	2017
44134	2003	2015
44161	2005	2018
44168	2003	2017
44171	2001	2018
44181	1999	2017
44190	2003	2017
44200	2005	2016
44201	1988	2017
