	H	L	M	S1	S2	S3	aveCitationCnt	aveH-Index	aveJIF	avePaperCnt	award
(87445476, 'li shengtao')	0	0	0	1	0	0	20.183333333326	12.6	1.5655064483229986	13.0	1
(90610280, 'gang wei')	0	0	0	0	1	0	7.613636363639999	12.2	0.6572846803851824	15.4	1
(205237279, 'jianguo tian')	0	0	0	1	0	0	7.842857142855999	8.2	1.017206611623484	10.2	1
(19820366, 'qie xiushu')	0	0	0	1	0	0	14.834285714267994	10.8	1.1007894551048465	5.8	1
(19820366, 'deng youquan')	0	0	0	1	0	0	35.99301587302	28.4	1.4598611817253968	12.4	1
(37461747, 'chen hua')	0	0	0	1	0	0	6.1765151515220005	5.6	0.3362133221493037	4.8	1
(881766915, 'gu shulin')	0	0	0	0	1	0	6.262857142855999	17.0	1.4811233292944443	8.8	1
(194450716, 'chen hong')	0	0	0	0	1	0	6.3460601631980005	15.4	0.6850405150707632	22.6	1
(19820366, 'liu yimin')	0	0	0	0	1	0	14.844459308817994	24.4	1.8858555287782903	13.8	1
(19820366, 'baolong shen')	0	0	0	1	0	0	6.2752380952380005	13.4	1.2214053749443878	6.4	1
(19820366, 'boqiang qin')	0	0	0	0	0	1	33.7967945439	31.2	1.6635634272538238	16.8	1
(19820366, 'yan yihua')	0	0	0	0	1	0	9.080000000001998	13.4	1.4285375417871429	9.0	1
(19820366, 'fengtang yang')	0	0	0	1	0	0	22.2	2.8	0.1	0.6	1
(19820366, 'wanhua zheng')	0	0	0	0	1	0	4.775151515151999	11.8	2.042852997095644	10.4	1
(881766915, 'sun weiyin')	0	0	0	0	0	1	32.331428571420005	33.4	1.5550790284295506	13.2	1
(19820366, 'jianmin wang')	0	0	0	1	0	0	33.83666666666	7.0	1.7984234815952014	2.8	1
(881766915, 'jilin zhou')	0	0	0	1	0	0	6.707936507936	12.4	4.551443737413625	7.0	1
(20231570, 'chen peng')	0	0	0	1	0	0	3.0	3.6	3.5518081308577023	1.4	1
(191208505, 'jiang yunbao')	0	0	0	1	0	0	26.86666666666	18.8	1.495057325536595	4.2	1
(9916479, 'han hua')	0	0	0	1	0	0	29.194139194146	14.0	3.297257487754009	8.0	1
(3923682, 'cao yongluo')	0	0	0	1	0	0	1.7666666666659998	8.0	0.6801504582755044	1.4	1
(204553293, 'gensheng li')	0	0	0	1	0	0	6.3666666666666005	3.0	0.25803106761064204	1.6	1
(19820366, 'xunhua zheng')	0	0	0	1	0	0	46.8	26.8	1.9944243457980864	9.0	1
(19820366, 'li liu')	0	0	0	0	1	0	14.042212531008	27.0	1.492757692387586	30.2	1
(99065089, 'liu yule')	0	0	0	1	0	0	24.49	12.2	2.642426327924545	4.8	1
(115488153, 'chen jing')	0	0	0	0	1	0	0.3794871794874001	10.0	0.0	7.8	1
(76130692, 'chen hongzheng')	0	0	0	1	0	0	19.3176190476	19.2	1.2534480289688954	15.6	1
(111599522, 'chen jian')	0	0	0	1	0	0	20.748477801279996	20.2	1.9606541129803028	37.2	1
(153473198, 'cui xiang')	0	0	0	1	0	0	4.012550607286	10.2	0.49904209172533603	13.4	1
(19820366, 'gang zhao')	0	0	0	0	0	1	15.389372822304	25.6	1.3875043124757604	31.8	1
(19820366, 'xianming xiao')	0	0	0	0	1	0	12.445238095246001	20.4	1.2850624964353128	7.8	1
(19820366, 'li shushen')	0	0	0	1	0	0	15.1768315508	17.8	1.236874261116804	16.4	1
(116953780, 'zheng zhong')	0	0	0	1	0	0	12.364285714288002	6.4	0.4644272234252324	4.8	1
(881766915, 'peng ruwen')	0	0	0	0	1	0	8.433571428572	13.6	1.846147622966168	11.8	1
(99065089, 'fuchun sun')	0	0	0	0	1	0	7.825248908523999	22.6	0.8433954660700618	25.8	1
(881766915, 'junjie zhu')	0	0	0	0	1	0	36.405479123039996	43.0	1.7709628006945688	31.6	1
(19820366, 'cheng li')	0	0	0	0	1	0	8.239643493753999	24.4	2.760814971200336	18.8	1
(881766915, 'ji junfeng')	0	0	0	0	1	0	29.34432900434	29.0	2.035953649631804	10.4	1
(19820366, 'li yongwang')	0	0	0	0	0	1	22.747359307340002	40.6	1.952259908287568	24.2	1
(19820366, 'min tan')	0	0	0	0	0	1	13.77621908544	27.0	1.141237038841935	36.4	1
(92403157, 'yue zhang')	0	0	0	1	0	0	46.093156459908	12.0	1.2317783193170273	15.2	1
(99065089, 'hongying hu')	0	0	0	0	1	0	16.193181818179998	26.0	2.730083913088582	14.6	1
(157773358, 'qingjiong zhang')	0	0	0	1	0	0	19.249557109554	20.4	3.1805486091130204	13.8	1
(183067930, 'huang qian')	0	0	0	1	0	0	15.525	8.6	1.066811274564038	5.4	1
(19820366, 'ninglian wang')	0	0	0	1	0	0	25.9488095238	17.4	1.5538337681655623	5.2	1
(19820366, 'gang su')	0	0	0	0	1	0	25.392539682547998	18.6	1.860652437038934	7.6	1
(19820366, 'ji yang')	0	0	0	0	1	0	10.022692307700002	13.2	1.997155954177772	10.2	1
(19820366, 'duan zhenhao')	0	0	0	1	0	0	64.63301587302001	11.4	1.869165364072249	6.2	1
(19820366, 'qun yang')	0	0	0	1	0	0	2.833333333334	4.4	0.6260591526778577	2.6	1
(20231570, 'chen dayue')	0	0	0	1	0	0	3.6	3.4	0.42503460971040347	1.2	1
(99065089, 'feng pan')	0	0	0	1	0	0	3.3	4.4	0.4878840717591549	2.6	1
(194450716, 'liu mingyuan')	0	0	0	1	0	0	12.192136752136	11.4	1.907071815157192	6.8	1
(205237279, 'pingchuan sun')	0	0	0	0	1	0	13.160606060620001	25.0	3.1442994576158028	10.8	1
(20231570, 'li weigu')	0	0	0	1	0	0	3.5833333333339983	11.4	0.5734428695910326	2.0	1
(881766915, 'hu yuefei')	0	0	0	1	0	0	12.007142857142	13.0	0.6586740351290659	3.8	1
(881766915, 'huicheng yin')	0	0	0	1	0	0	4.033333333334	10.6	1.073440683784942	3.4	1
(19820366, 'feng huang')	0	0	0	1	0	0	23.84340983532	20.6	2.4079333636974387	15.8	1
(19820366, 'jun xu')	0	0	0	0	1	0	10.781038259982	28.4	1.3765544551955406	61.4	1
(19820366, 'ping xie')	0	0	0	0	0	1	24.72624521074	27.8	1.1686019179229077	27.4	1
(19820366, 'dan wang')	0	0	0	0	0	1	20.139207317074	44.2	4.450701411579823	30.6	1
(19820366, 'lin yangting')	0	0	0	1	0	0	9.81	6.8	1.9862921622564127	4.4	1
(19820366, 'chen xilin')	0	0	0	0	0	1	18.51510989012	37.8	2.772361153453489	22.4	1
(19820366, 'huang qingming')	0	0	0	0	0	1	8.869288424834	32.8	2.046111071089828	26.8	1
(154099455, 'shishen yan')	0	0	0	0	1	0	12.669632040462	22.8	2.885314651230643	17.8	1
(19820366, 'gu hui')	0	0	0	1	0	0	4.36	9.8	1.4979782211951689	2.6	1
(126520041, 'ding zejun')	0	0	0	1	0	0	14.895555555556	8.0	0.9188269349607416	4.6	1
(19820366, 'hui wang')	0	0	0	0	0	1	9.616053643919999	50.8	3.2114340738678866	101.6	1
(19820366, 'shen xu')	0	0	0	0	1	0	19.180612044820002	30.6	2.29809483699284	23.0	1
(19820366, 'baochun huang')	0	0	0	1	0	0	73.1733333334	16.0	2.3562225282676463	3.6	1
(126520041, 'chen falai')	0	0	0	1	0	0	14.211904761893999	13.0	0.5787891455921716	5.6	1
(99065089, 'xuegong zhang')	0	0	0	0	1	0	35.28833333334	22.8	2.8379506630079985	9.6	1
(19820366, 'chaozhong li')	0	0	0	1	0	0	16.90714285714	11.8	1.4831617826185526	5.6	1
(19820366, 'huijun wang')	0	0	0	1	0	0	24.08222222222	15.8	0.7539013084896433	9.6	1
(99065089, 'meng yonggang')	0	0	0	0	1	0	7.529999999991999	15.8	1.1976939894932372	9.0	1
(19820366, 'xingjiang zhou')	0	0	0	1	0	0	4.76	5.2	0.313445400301111	2.6	1
(19820366, 'hu zhihong')	0	0	0	1	0	0	56.897777777799995	11.8	2.126119022970861	5.0	1
(19820366, 'chen zhiming')	0	0	0	1	0	0	27.057142857139997	10.0	0.6339314534667085	3.2	1
(76214153, 'baotian pan')	0	0	0	1	0	0	10.300317460308	18.4	2.0786230099248946	7.4	1
(158842170, 'zhang zongyi')	0	0	0	1	0	0	2.7197435897426003	6.0	0.2550632911392405	6.8	1
(881766915, 'limin zheng')	0	0	0	0	1	0	24.753659673660003	28.2	1.7282645554592442	10.8	1
(126520041, 'chen chusheng')	0	0	0	1	0	0	27.23636363636	16.0	1.7128555594835981	5.6	1
(90610280, 'shengli xie')	0	0	0	1	0	0	8.658441558432	9.6	0.5324948062012724	18.4	1
(20231570, 'huang jianbin')	0	0	0	0	1	0	29.3142929293	20.6	2.049381735473617	7.6	1
(47720641, 'jun wu')	0	0	0	0	1	0	3.976190476192	18.8	2.3416979900759824	10.8	1
(19820366, 'zhang zhongping')	0	0	0	0	1	0	49.8770562771	32.8	4.232520491573792	13.8	1
(24185976, 'chen yingchun')	0	0	0	0	0	1	11.007048393487999	40.8	2.5036797371289787	17.0	1
(19820366, 'wang yizheng')	0	0	0	1	0	0	58.96666666668001	6.0	3.864516291743205	2.4	1
(19820366, 'cheng zhaohua')	0	0	0	0	1	0	15.817564102566	19.4	1.1561244759038771	12.2	1
(25254941, 'fengshou zhang')	0	0	0	0	1	0	3.1953216374260003	11.0	1.2390249986590158	12.6	1
(157773358, 'lu tongbu')	0	0	0	0	1	0	41.485	28.0	2.5295752937257734	8.6	1
(19820366, 'jiang wan')	0	0	0	1	0	0	26.77647058824	18.4	1.3184854307575873	7.8	1
(19820366, 'jinsong zhang')	0	0	0	0	1	0	8.4427272727206	13.8	1.7498616773938096	6.4	1
(126520041, 'houqiang li')	0	0	0	0	0	1	6.6896546633398	27.6	2.146869645484574	25.2	1
(173759888, 'kuang leman')	0	0	0	1	0	0	4.729523809524	10.4	0.418848120566414	8.8	1
(19820366, 'ninghui sun')	0	0	0	0	1	0	13.964285714288001	13.4	0.6087814457564804	11.4	1
(19820366, 'guowei he')	0	0	0	1	0	0	8.342857142858	6.2	1.2797708521355111	4.2	1
(19820366, 'gao yu')	0	0	0	1	0	0	25.248290598284	11.0	3.0825071262682986	9.6	1
(19820366, 'jianggao mao')	0	0	0	0	0	1	15.26649477972	38.4	2.1727748667009115	20.6	1
(19820366, 'gao guangxia')	0	0	0	1	0	0	50.66666666665999	7.8	3.867884868350576	1.6	1
(19820366, 'guo guocong')	0	0	0	0	1	0	24.92507936508	23.0	1.4413175552932598	21.6	1
(19820366, 'hualin wang')	0	0	0	0	1	0	7.373128342246	22.8	2.806749654539717	10.6	1
(126520041, 'wenbin wu')	0	0	0	1	0	0	12.13333333334	13.4	1.9692145077615897	3.2	1
(99065089, 'huimin xie')	0	0	0	0	1	0	28.734553049298	15.4	1.321645493639505	12.4	1
(139759216, 'ji yuefeng')	0	0	0	1	0	0	0.6359288537542599	2.8	0.17598941620289196	20.6	1
(87445476, 'changjiu li')	0	0	0	0	1	0	15.498182957402001	37.6	1.6758190713896597	16.6	1
(154099455, 'si zongguo')	0	0	0	1	0	0	2.3785714285714	15.0	1.7635129280801956	3.4	1
(99065089, 'li yanmei')	0	0	0	0	1	0	21.32984126982	20.2	4.042105339778874	6.6	1
(191208505, 'xiaomei yan')	0	0	0	1	0	0	10.346666666660001	19.8	4.427310844156136	6.0	1
(881766915, 'hong yan')	0	0	0	1	0	0	13.464564879559994	19.0	3.5347082441746567	9.2	1
(24185976, 'liangang peng')	0	0	0	1	0	0	0.0	5.0	0.0	0.0	1
(20231570, 'liu peidong')	0	0	0	1	0	0	2.0	4.0	0.35417582417582416	0.8	1
(99065089, 'zhao zhengming')	0	0	0	1	0	0	3.851515151516	7.8	0.143952802359882	6.4	1
(162868743, 'chunfeng wang')	0	0	0	1	0	0	1.241666666668	3.8	0.0	6.2	1
(19820366, 'jiang zhu')	0	0	0	1	0	0	13.14464285714	13.0	1.0002193294163582	10.2	1
(19820366, 'wang yan')	0	0	0	0	0	1	4.4627923260722	39.8	2.9911985370715737	53.8	1
(19820366, 'jun yang')	0	0	0	0	0	1	2.8678613955706203	51.0	0.0	62.0	1
(19820366, 'qingyuan sun')	0	0	0	1	0	0	30.63682051282	30.6	2.0507860004778333	19.2	1
(154099455, 'huaijin zhang')	0	0	0	0	0	1	7.028245088238	34.6	2.1274381511816003	37.0	1
(19820366, 'he hong')	0	0	0	1	0	0	39.7623534888	30.2	1.842541851278992	23.6	1
(19820366, 'hu wei')	0	0	0	0	0	1	3.3380952380945996	29.0	1.998375418912125	10.8	1
(76130692, 'junhu zhou')	0	0	0	1	0	0	16.96906627856	14.4	1.6192986851812154	17.0	1
(19820366, 'jianmin yue')	0	0	0	1	0	0	17.48092105264	12.8	0.8851582364289072	9.4	1
(76130692, 'su zeng')	0	0	0	1	0	0	20.2082815735	12.4	1.5424734209262283	12.8	1
(19820366, 'qiuliang wang')	0	0	0	0	1	0	4.286213894160001	14.2	1.0825237571757984	22.4	1
(47720641, 'ding ma')	0	0	0	1	0	0	4.153737373734799	5.0	0.40349561036744735	10.4	1
(19820366, 'li sheng')	0	0	0	0	1	0	30.987514900516	28.8	3.482562245164924	19.0	1
(126520041, 'shiqiang wei')	0	0	0	1	0	0	20.43236646383	22.0	3.1530041857791025	20.2	1
(19820366, 'baifei shen')	0	0	0	0	1	0	3.1727375565599996	13.0	1.7086155306780266	11.8	1
(19820366, 'hongmei wang')	0	0	0	0	1	0	11.4936868686864	22.2	4.1863834586670245	10.0	1
(19820366, 'xiong zhiqi')	0	0	0	1	0	0	28.611428571426	21.2	7.073661438525991	4.6	1
(19820366, 'chong kang')	0	0	0	1	0	0	57.227817672540006	28.4	3.973108388211034	10.8	1
(119454577, 'futian qu')	0	0	0	1	0	0	38.0	4.2	1.1096159128228096	1.8	1
(47720641, 'jianfeng zhou')	0	0	0	0	0	1	9.856140350893998	26.8	3.8220948761703526	19.0	1
(204983213, 'han jiecai')	0	0	0	0	1	0	13.072083172906	29.6	1.5063016331247	32.4	1
(20231570, 'dai lun')	0	0	0	0	1	0	14.244444444460001	26.8	5.019190661215675	6.8	1
(19820366, 'feng songlin')	0	0	0	1	0	0	16.751484593834	10.2	1.063447479970972	13.2	1
(19820366, 'xiao zhang')	0	0	0	1	0	0	16.708860028862002	14.6	2.343779275137983	7.2	1
(90610280, 'chen junwu')	0	0	0	0	1	0	13.108333333320001	23.8	5.074356551725268	9.6	1
(126520041, 'tian zhigang')	0	0	0	1	0	0	49.0712087912	15.6	2.7062374858145954	10.2	1
(19820366, 'li yuesheng')	0	0	0	1	0	0	22.527704678360003	26.6	2.1984020388631182	15.2	1
(83519826, 'gang hu')	0	0	0	1	0	0	29.706613517199997	26.8	2.7757167920502748	12.6	1
(19820366, 'haifeng zhang')	0	0	0	1	0	0	11.606232492994002	16.8	1.6504603750302191	13.4	1
(19820366, 'wang xianhong')	0	0	0	1	0	0	18.47170163168	17.2	1.5965483463408705	8.4	1
(19820366, 'dongxiao wang')	0	0	0	0	1	0	19.628699813239997	21.2	1.5995013208380535	13.0	1
(19820366, 'yang ye')	0	0	0	0	0	1	15.810875820504	26.6	1.9737655440639776	24.2	1
(19820366, 'chen yanjing')	0	0	0	1	0	0	62.08	5.4	0.948984284331596	2.0	1
(157773358, 'xiaopei yan')	0	0	0	1	0	0	1.273333333334	2.0	0.0347985347985348	4.0	1
(157773358, 'hongbin wang')	0	0	0	0	1	0	6.161904761905402	13.0	0.0	3.0	1
(154099455, 'chunhong ma')	0	0	0	0	1	0	2.6083333333334	26.0	0.0	4.6	1
(19820366, 'jiawei zhou')	0	0	0	1	0	0	15.83333333334	16.0	3.185089977755507	2.6	1
(19820366, 'yao zhujun')	0	0	0	1	0	0	7.713333333326	10.6	1.1955700468887855	4.0	1
(20231570, 'baoguo jiang')	0	0	0	1	0	0	4.953968253966	9.4	0.9057336547299116	6.2	1
(20231570, 'liu yuxin')	0	0	0	1	0	0	3.3206349206360004	8.2	1.2075211946508286	13.0	1
(126520041, 'haiyan liu')	0	0	0	1	0	0	24.95	12.2	1.4336192790508646	3.8	1
(19820366, 'cao xueqiang')	0	0	0	0	1	0	17.71411027568	29.8	1.869987302869372	16.0	1
(47720641, 'huaichun zhou')	0	0	0	0	0	1	7.8266666666666	17.0	1.609570784407668	5.6	1
(19820366, 'geng yanhou')	0	0	0	1	0	0	36.04444444446	28.4	2.8372360551496545	16.4	1
(19820366, 'cao xinwu')	0	0	0	1	0	0	12.94428571428	13.2	3.237478054930872	4.8	1
(19820366, 'xiaoping yang')	0	0	0	1	0	0	27.683333333333998	17.2	1.8795435720681268	5.0	1
(19820366, 'qu xiaogang')	0	0	0	1	0	0	19.14714285714	8.4	1.5460617177820164	3.2	1
(19820366, 'han yanchun')	0	0	0	1	0	0	72.7979081134	21.6	1.5378066315397934	19.8	1
(19820366, 'hong zhong')	0	0	0	0	1	0	3.0482539682532	24.0	0.0	4.6	1
(19820366, 'tang tao')	0	0	0	0	1	0	17.299809138220002	25.0	1.5671552169300444	15.6	1
(19820366, 'gao mingyuan')	0	0	0	1	0	0	126.2795238096	15.6	2.3481324509296138	5.0	1
(126520041, 'li tao')	0	0	0	1	0	0	4.544047619049398	12.0	3.925178213699384	6.4	1
(19820366, 'guo zhancheng')	0	0	0	1	0	0	6.577142857142	5.8	1.0064546481114245	4.4	1
(19820366, 'renbin zhan')	0	0	0	1	0	0	8.687272727272001	19.0	1.3788543198962913	6.8	1
(162868743, 'jiang zhongyi')	0	0	0	0	0	1	22.1086807929	55.6	5.2858027921871145	41.2	1
(19820366, 'aihui zhou')	0	0	0	1	0	0	12.175238095232	13.0	0.8576709715309091	7.0	1
(20231570, 'sodmergen')	0	0	0	1	0	0	24.02	8.2	2.364291560960052	2.6	1
(19820366, 'han jinlin')	0	0	0	1	0	0	0.2	1.0	0.024031606575493854	0.6	1
(19820366, 'yu zhiming')	0	0	0	1	0	0	15.993333333339999	10.4	0.5625624691228596	3.0	1
(154099455, 'yuzhong zhang')	0	0	0	0	1	0	12.113828677722001	31.2	3.4553655792210387	17.0	1
(19820366, 'fuzhou gong')	0	0	0	1	0	0	6.0	5.2	0.3894543191579541	0.6	1
(20231570, 'furong xu')	0	0	0	1	0	0	4.616666666666	7.0	0.9754397169716728	5.4	1
(183067930, 'haiguang xu')	0	0	0	1	0	0	4.060714285714	11.4	3.098524941730917	4.6	1
(162868743, 'yingjin yuan')	0	0	0	0	1	0	18.17499202552	23.0	1.7430418319291676	15.2	1
(205237279, 'baohui li')	0	0	0	0	1	0	14.983333333320001	24.2	3.1821825656191693	6.0	1
(204983213, 'jun liang')	0	0	0	0	1	0	2.7142857142860004	11.8	1.8759220478446919	4.0	1
(881766915, 'weiyi zhang')	0	0	0	1	0	0	19.23	9.2	1.1326570642722218	3.6	1
(99065089, 'dong xiang')	0	0	0	1	0	0	6.986577540116	11.4	0.6523071536610087	13.4	1
(204983213, 'feng jicai')	0	0	0	1	0	0	8.377777777774002	11.8	0.9729110105988198	10.4	1
(170215575, 'zhaowen zhuang')	0	0	0	1	0	0	0.7047619047610001	3.2	0.0606861191640801	8.8	1
(19820366, 'yapu zhao')	0	0	0	1	0	0	36.1331868132	17.4	0.9584896007047276	10.2	1
(52158045, 'dawei li')	0	0	0	1	0	0	18.05333333334	8.8	2.249015588453413	3.4	1
(99065089, 'jiang shengyao')	0	0	0	1	0	0	2.4266666666659997	4.4	0.3458851203334133	2.8	1
(99065089, 'lu wei')	0	0	0	1	0	0	1.602857142858	13.0	0.0	6.2	1
(19820366, 'chen liding')	0	0	0	0	1	0	14.57955377953	34.0	1.8703448192964385	13.8	1
(19820366, 'jun lin')	0	0	0	1	0	0	47.34482700272	27.0	1.43944213118596	16.2	1
(19820366, 'liu yu')	0	0	0	0	1	0	19.460289977814	26.2	1.4348676084012912	31.8	1
(19820366, 'xinyu zhang')	0	0	0	1	0	0	8.7433333333334	4.6	0.4461306239314132	4.4	1
(76130692, 'jianxin liu')	0	0	0	1	0	0	12.133506493503996	12.2	1.0175345617847045	14.4	1
(19820366, 'jun wu')	0	0	0	0	0	1	6.650394736848	21.8	2.3760785900853083	16.2	1
(20231570, 'min shao')	0	0	0	0	0	1	21.015108225107998	45.6	3.211698166718802	16.0	1
(19820366, 'jiang wei')	0	0	0	0	1	0	15.81505847954	28.0	2.6180297462060977	24.4	1
(19820366, 'ping wang')	0	0	0	0	0	1	12.101202915750001	47.8	3.64934919100406	48.6	1
(19820366, 'chen wang')	0	0	0	0	0	1	15.173377504849999	24.8	1.7027169003549054	27.8	1
(76130692, 'xu yiming')	0	0	0	1	0	0	29.433333333333998	18.2	1.590222799083809	2.6	1
(177933477, 'weiping zhang')	0	0	0	1	0	0	7.556410256416001	23.0	4.106437021890468	6.6	1
(76130692, 'luo yingwu')	0	0	0	0	1	0	13.413268398283998	28.8	4.482979427060741	7.4	1
(19820366, 'lijun wan')	0	0	0	1	0	0	32.31350039182	23.4	1.3896420417306317	30.0	1
(19820366, 'gao jie')	0	0	0	1	0	0	1.75	3.6	0.4455384615384617	3.4	1
(19820366, 'he hongping')	0	0	0	0	0	1	21.53219392374	39.8	1.6761084932902044	33.2	1
(19820366, 'wang zhaohui')	0	0	0	0	0	1	20.346412016666	34.8	5.645804466194465	27.4	1
(177933477, 'cao guangwen')	0	0	0	0	1	0	15.99367521367	28.2	3.252234585125373	19.6	1
(157773358, 'dan xie')	0	0	0	0	0	1	9.587174667431999	37.8	3.901366407634765	23.4	1
(151075929, 'jiang jianxin')	0	0	0	1	0	0	6.692857142858	7.6	1.612036202183594	4.2	1
(881766915, 'bin shi')	0	0	0	1	0	0	21.386666666666	10.4	0.7323244850809326	5.4	1
(19820366, 'lizhu wu')	0	0	0	1	0	0	23.391888111900002	15.2	1.7178150151295448	10.2	1
(99065089, 'baoding liu')	0	0	0	0	1	0	62.29682539681999	35.0	0.7338479240032563	7.0	1
(19820366, 'yan yonghong')	0	0	0	0	0	1	2.6320596331632005	13.8	0.8248954500944418	29.8	1
(19820366, 'zhonghe zhou')	0	0	0	1	0	0	70.28555555556	19.8	2.26544871650816	6.8	1
(9086337, 'bingshe xu')	0	0	0	1	0	0	13.26666666666	6.2	0.4694022916823458	2.6	1
(99065089, 'niu zhisheng')	0	0	0	0	0	1	29.546031746020002	24.0	1.33881464318556	21.6	1
(157773358, 'chen hao')	0	0	0	1	0	0	2.4	5.0	0.6420314076360669	0.6	1
(20231570, 'chen min')	0	0	0	0	0	1	2.2890476190482003	24.0	0.0	7.4	1
(20231570, 'yawen zhang')	0	0	0	0	0	1	41.78214285714	45.2	6.3146947267785345	6.2	1
(24943067, 'changchun wang')	0	0	0	0	1	0	42.84583333334	34.0	2.4070921954964546	12.0	1
(19820366, 'chunru wang')	0	0	0	1	0	0	32.63203463204	15.8	2.016249936412144	9.0	1
(19820366, 'bai zhongzhi')	0	0	0	0	1	0	55.8	30.6	0.8102597806025624	6.4	1
(25254941, 'cheng ying')	0	0	0	1	0	0	9.578205128198	10.2	1.3668949569010391	6.4	1
(881766915, 'jing ma')	0	0	0	0	1	0	22.68418498168	30.2	3.374231992942692	20.8	1
(24943067, 'jilie kong')	0	0	0	0	1	0	47.79525210084	35.2	2.73545479288274	13.6	1
(881766915, 'li xuandong')	0	0	0	1	0	0	10.29954545454	9.2	0.3817531545828064	7.0	1
(19820366, 'gehui wang')	0	0	0	1	0	0	11.075555555566002	22.8	3.5900760516854318	7.0	1
(19820366, 'jin zhi')	0	0	0	1	0	0	3.4032080200520003	13.4	0.3973933971845897	14.6	1
(19820366, 'sun xiaotao')	0	0	0	1	0	0	4.133333333334	3.6	0.31615704215701484	1.4	1
(19820366, 'ma yaoming')	0	0	0	0	1	0	17.66023310023	23.0	2.264584269921317	11.0	1
(191208505, 'lu xin')	0	0	0	0	1	0	43.054126984140005	23.2	3.380985801720412	7.2	1
(116953780, 'guoqiang li')	0	0	0	1	0	0	11.710434782607999	9.4	0.7313948400322408	7.8	1
(25757504, 'jiachen wang')	0	0	0	1	0	0	2.766666666666	4.4	0.18525198130461287	1.4	1
(191208505, 'jianwei shuai')	0	0	0	1	0	0	22.21666666666	10.2	2.1556760645399566	3.2	1
(16609230, 'jiang jianhui')	0	0	0	0	0	1	23.23089011558001	49.6	4.20366630999785	22.4	1
(90610280, 'qian yu')	0	0	0	1	0	0	11.653333333339999	8.2	0.9084903520762826	7.2	1
(90610280, 'li yuanyuan')	0	0	0	1	0	0	3.7	5.2	0.4978299436349562	1.8	1
(24943067, 'xia yongyao')	0	0	0	0	0	1	72.17039329843999	54.0	4.995944964565296	19.4	1
(19820366, 'yongsheng zhao')	0	0	0	1	0	0	20.31116522366	27.4	7.094973028648073	14.0	1
(139660479, 'chen xiaohong')	0	0	0	1	0	0	1.8	2.6	0.08069864463074086	4.6	1
(20231570, 'limin qi')	0	0	0	1	0	0	80.26071428579998	35.2	2.6828615403240006	6.6	1
(19820366, 'ning ye')	0	0	0	0	1	0	2.87748917749	21.8	0.0	6.4	1
(19820366, 'wang zifa')	0	0	0	0	0	1	11.091089743584002	36.2	3.12407328250279	23.8	1
(37461747, 'liu yi')	0	0	0	0	0	1	7.911670823146801	42.8	3.597588302025823	27.8	1
(19820366, 'chen zhongning')	0	0	0	0	1	0	23.534945054959998	28.2	2.1171240996596667	13.4	1
(58200834, 'xiangmin xu')	0	0	0	1	0	0	36.66666666666	8.0	2.258571367704792	2.6	1
(19820366, 'jirong sun')	0	0	0	0	1	0	16.540178571433998	21.8	1.5256423735089617	13.8	1
(126520041, 'guanwu wang')	0	0	0	1	0	0	19.993333333339997	15.2	0.9094017052367428	8.8	1
(99065089, 'jiangtao wen')	0	0	0	0	1	0	4.046969696972001	16.8	1.1746787826961882	9.8	1
(194450716, 'geyu lu')	0	0	0	1	0	0	22.4	9.6	2.076298190471456	7.2	1
(19820366, 'qi tao')	0	0	0	0	1	0	8.894364145652	27.4	2.3622211032985336	21.4	1
(173759888, 'liu shaojun')	0	0	0	1	0	0	7.12839937839	13.2	1.6056498695461756	9.6	1
(19820366, 'qingshan zhu')	0	0	0	0	1	0	3.2725589225580003	24.0	2.1451588981577374	16.4	1
(99065089, 'meirong zhang')	0	0	0	1	0	0	23.64	18.4	0.5813419280869774	3.6	1
(19820366, 'maoyan zhu')	0	0	0	0	1	0	13.20142857142	21.6	1.1011556847027264	5.6	1
(19820366, 'kong ping')	0	0	0	1	0	0	0.6	4.0	0.30163934426229505	0.2	1
(126520041, 'he linghui')	0	0	0	1	0	0	2.4	6.4	0.4614954039935394	0.8	1
(19820366, 'guo yuewei')	0	0	0	1	0	0	13.620150375948	10.8	0.6424993714693318	8.8	1
(19820366, 'jiang zhao')	0	0	0	1	0	0	5.292380952379999	13.2	2.2913681721528563	5.2	1
(19820366, 'changhe zhou')	0	0	0	1	0	0	4.2939682539699975	10.0	1.0941117668190932	13.6	1
(183067930, 'jianguo li')	0	0	0	1	0	0	10.87176470588	7.8	0.8660940113989491	11.0	1
(19820366, 'bai haiyang')	0	0	0	1	0	0	0.0	2.0	0.0	0.0	1
(99065089, 'xiaoping zheng')	0	0	0	0	0	1	4.651309193952	14.8	1.7060598243856568	37.2	1
(191208505, 'bangqin huang')	0	0	0	0	1	0	11.575	17.2	1.7511276330367802	7.4	1
(19820366, 'cuihong yang')	0	0	0	1	0	0	13.966666666660002	8.8	2.227490583174339	2.8	1
(19820366, 'bao lan')	0	0	0	1	0	0	58.05	12.2	7.4200250539078665	2.4	1
(126520041, 'fei qi')	0	0	0	0	1	0	27.60597470874	30.2	3.249708608060266	17.2	1
(99065089, 'chen zhiqiang')	0	0	0	0	0	1	0.08627450980399999	15.0	0.0	13.4	1
(99065089, 'tong zhou')	0	0	0	1	0	0	6.233333333334	8.4	1.4991706502238136	4.8	1
